-3.266356, 1.145304
-3.196881, 1.706679
-3.106625, 2.257095
-3.202225, 2.532065
-3.000296, 2.795965
-2.882004, 3.323801
-2.755016, 3.841704
-2.621788, 4.350980
-2.484103, 4.852920
-2.343235, 5.348687
-2.200086, 5.839283
-2.055295, 6.325548
-1.909316, 6.808180
-1.762473, 7.287749
-1.615000, 7.764726
-1.467065, 8.239498
-1.318792, 8.712381
-1.170273, 9.183641
-1.021573, 9.653496
-0.872743, 10.122130
-0.723820, 10.589697
-0.574833, 11.056327
-0.425803, 11.522131
-0.276745, 11.987202
0.044470, -11.916427
-0.104610, -11.452662
-0.253683, -10.988269
-0.402740, -10.523165
-0.551765, -10.057254
-0.700739, -9.590420
-0.849636, -9.122528
-0.998417, -8.653413
-1.147034, -8.182879
-1.295416, -7.710687
-1.443469, -7.236546
-1.591059, -6.760098
-1.737999, -6.280904
-1.884021, -5.798419
-2.028744, -5.311967
-2.171619, -4.820712
-2.311847, -4.323629
-2.448262, -3.819478
-2.579171, -3.306823
-2.702144, -2.784101
-2.813788, -2.249844
-2.718297, -1.974958
-2.807167, -1.423732
-2.871506, -0.860262
-2.905501, -0.287857
-2.905501, 0.287857
-2.871506, 0.860262
-2.807167, 1.423732
-2.718297, 1.974958
-2.813788, 2.249844
-2.611039, 2.513021
-2.490676, 3.038640
-2.361244, 3.553326
-2.225619, 4.058795
-2.085781, 4.556656
-1.943068, 5.048295
-1.798383, 5.534855
-1.652337, 6.017257
-1.505345, 6.496240
-1.357692, 6.972394
-1.209576, 7.446189
-1.061137, 7.918004
-0.912471, 8.388146
-0.763650, 8.856864
-0.614722, 9.324361
-0.465725, 9.790807
-0.316683, 10.256340
-0.167617, 10.721078
-0.018539, 11.185118
0.130540, 11.648543
0.686795, -11.766882
0.451728, -11.574348
0.302672, -11.112137
0.153602, -10.649413
0.004524, -10.186107
-0.144554, -9.722135
-0.293621, -9.257396
-0.442658, -8.791772
-0.591644, -8.325116
-0.740542, -7.857251
-0.889304, -7.387959
-1.037860, -6.916968
-1.186107, -6.443939
-1.333897, -5.968444
-1.481007, -5.489938
-1.627109, -5.007726
-1.771701, -4.520915
-1.914021, -4.028365
-2.052889, -3.528633
-2.186483, -3.019949
-2.312012, -2.500280
-2.425318, -1.967596
-2.329969, -1.692822
-2.416941, -1.140526
-2.474103, -0.574471
-2.494153, 0.000000
-2.474103, 0.574471
-2.416941, 1.140526
-2.329969, 1.692822
-2.425318, 1.967596
-2.221512, 2.229817
-2.098608, 2.752570
-1.966341, 3.263235
-1.828087, 3.764106
-1.686009, 4.257203
-1.541471, 4.744161
-1.395339, 5.226264
-1.248162, 5.704497
-1.100299, 6.179623
-0.951982, 6.652227
-0.803367, 7.122766
-0.654557, 7.591598
-0.505623, 8.059004
-0.356613, 8.525211
-0.207559, 8.990402
-0.058485, 9.454723
0.090595, 9.918296
0.239668, 10.381221
0.388729, 10.843583
0.537772, 11.305450
0.686795, 11.766882
1.242599, -11.877439
1.007757, -11.688029
0.858802, -11.227611
0.709820, -10.766845
0.560813, -10.305682
0.411781, -9.844066
0.262727, -9.381928
0.113657, -8.919186
-0.035422, -8.455740
-0.184497, -7.991468
-0.333548, -7.526217
-0.482547, -7.059798
-0.631448, -6.591970
-0.780182, -6.122427
-0.928643, -5.650772
-1.076667, -5.176484
-1.223991, -4.698877
-1.370197, -4.217032
-1.514600, -3.729717
-1.656069, -3.235280
-1.792704, -2.731558
-1.921336, -2.215867
-2.036796, -1.685307
-1.941641, -1.410685
-2.025855, -0.856919
-2.072394, -0.287721
-2.072394, 0.287721
-2.025855, 0.856919
-1.941641, 1.410685
-2.036796, 1.685307
-1.831580, 1.946205
-1.705502, 2.465129
-1.569956, 2.970663
-1.428880, 3.465934
-1.284560, 3.953468
-1.138311, 4.435160
-0.990903, 4.912404
-0.842793, 5.386214
-0.694257, 5.857338
-0.545464, 6.326331
-0.396521, 6.793612
-0.247496, 7.259500
-0.098430, 7.724242
0.050649, 8.188030
0.199724, 8.651018
0.348783, 9.113328
0.497820, 9.575060
0.646832, 10.036295
0.795816, 10.497099
0.944772, 10.957527
1.093699, 11.417628
1.242599, 11.877439
1.563126, -11.794026
1.414319, -11.335030
1.265484, -10.875815
1.116621, -10.416350
